,Area,Room,Parking,Warehouse,Elevator,Address,Price.USD.,New_address,unique.house.Address.,Dist
2047,2,2,TRUE,TRUE,TRUE,Shahrake Qods,33333.33,dist2,,
2048,192,2,TRUE,TRUE,TRUE,Southern Janatabad,76666.67,dist5,,
2049,57,3,TRUE,TRUE,TRUE,Gheitarieh,366666.67,dist1,,
2050,216,2,TRUE,TRUE,TRUE,Jeyhoon,61666.67,dist10,,
2051,232,2,TRUE,TRUE,TRUE,Shahrake Qods,30000,dist2,,
2052,199,1,TRUE,TRUE,TRUE,Shahrake Qods,17833.33,dist2,,
2053,221,2,TRUE,TRUE,TRUE,Shahrake Qods,22666.67,dist2,,
2054,37,2,TRUE,TRUE,TRUE,Gheitarieh,290000,dist1,,
2055,238,2,TRUE,TRUE,TRUE,Shahrake Qods,31666.67,dist2,,
2056,12,2,TRUE,TRUE,TRUE,Gheitarieh,273333.33,dist1,,
2057,17,3,TRUE,TRUE,TRUE,Farmanieh,230000,dist1,,
2058,71,3,TRUE,TRUE,TRUE,Gheitarieh,373333.33,dist1,,
2059,17,3,FALSE,TRUE,TRUE,Farmanieh,230000,dist1,,
2060,192,1,FALSE,FALSE,FALSE,Damavand,30000,dist13,,
2061,7,2,TRUE,TRUE,TRUE,Saadat Abad,193333.33,dist2,,
2062,194,2,FALSE,TRUE,FALSE,Salsabil,34666.67,dist10,,
2063,2,2,TRUE,TRUE,TRUE,Saadat Abad,2.00E+05,dist2,,
2064,47,3,TRUE,TRUE,TRUE,Jeyhoon,153333.33,dist10,,
2065,229,2,TRUE,TRUE,TRUE,Pardis,15966.67,other,,
2066,229,2,TRUE,TRUE,TRUE,Pardis,16533.33,other,,
2067,17,3,TRUE,TRUE,TRUE,Shahrake Gharb,216666.67,dist2,,
2068,226,2,TRUE,TRUE,TRUE,Pardis,23000,other,,
2069,203,2,TRUE,TRUE,FALSE,Punak,76000,dist7,,
2070,238,2,TRUE,TRUE,TRUE,Shahran,76000,dist5,,
2071,232,2,TRUE,TRUE,TRUE,Shahran,106666.67,dist5,,
2072,238,2,TRUE,TRUE,TRUE,,1.00E+05,#N/A,,
2073,243,2,TRUE,TRUE,TRUE,,138333.33,#N/A,,
2074,227,2,TRUE,TRUE,TRUE,Pardis,29666.67,other,,
2075,192,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,88333.33,dist5,,
2076,190,1,TRUE,TRUE,TRUE,Shahrake Gharb,113333.33,dist2,,
2077,216,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,95000,dist5,,
2078,188,1,TRUE,TRUE,TRUE,Southern Program Organization,80000,dist5,,
2079,222,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,110000,dist5,,
2080,14,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,120000,dist5,,
2081,214,2,TRUE,TRUE,TRUE,Shahran,116666.67,dist5,,
2082,55,3,TRUE,TRUE,TRUE,Punak,250000,dist7,,
2083,239,2,TRUE,TRUE,TRUE,Shahrake Gharb,170000,dist2,,
2084,3,2,TRUE,TRUE,TRUE,Shahrake Gharb,218833.33,dist2,,
2085,161,0,FALSE,FALSE,FALSE,Pakdasht,5500,other,,
2086,230,2,TRUE,TRUE,TRUE,Railway,95333.33,dist16,,
2087,43,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,127000,dist22,,
2088,42,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,59666.67,dist22,,
2089,22,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,51000,dist22,,
2090,201,2,FALSE,TRUE,FALSE,Beryanak,33333.33,dist10,,
2091,207,2,TRUE,TRUE,TRUE,Punak,116666.67,dist7,,
2092,214,2,TRUE,FALSE,TRUE,Heshmatieh,1.00E+05,dist7,,
2093,207,2,FALSE,TRUE,TRUE,Elm-o-Sanat,60000,dist3,,
2094,52,3,TRUE,TRUE,TRUE,Saadat Abad,666666.67,dist2,,
2095,239,2,TRUE,TRUE,TRUE,Golestan,31666.67,dist22,,
2096,199,2,TRUE,TRUE,FALSE,Jeyhoon,48333.33,dist10,,
2097,230,3,FALSE,TRUE,TRUE,Parand,15833.33,other,,
2098,15,3,TRUE,TRUE,FALSE,Gheitarieh,2.00E+05,dist1,,
2099,178,1,TRUE,TRUE,FALSE,Shahrake Qods,12000,dist2,,
2100,171,1,FALSE,FALSE,TRUE,Ostad Moein,40000,dist9,,
2101,182,1,FALSE,TRUE,TRUE,Narmak,45000,dist8,,
2102,2,2,TRUE,TRUE,TRUE,Andisheh,60000,other,,
2103,178,1,TRUE,TRUE,FALSE,Shahryar,16666.67,other,,
2104,169,0,FALSE,TRUE,FALSE,Nasim Shahr,12000,other,,
2105,226,2,TRUE,TRUE,FALSE,Baghestan,25500,other,,
2106,36,3,TRUE,TRUE,TRUE,North Program Organization,213333.33,dist5,,
2107,232,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,1.00E+05,dist5,,
2108,232,2,TRUE,TRUE,TRUE,Shahrake Qods,42000,dist2,,
2109,37,2,TRUE,TRUE,FALSE,SabaShahr,73333.33,other,,
2110,32,3,TRUE,TRUE,TRUE,Railway,195000,dist16,,
2111,185,1,TRUE,TRUE,FALSE,Andisheh,18333.33,other,,
2112,95,5,FALSE,FALSE,FALSE,Dehkade Olampic,4.00E+05,dist22,,
2113,9,2,TRUE,TRUE,TRUE,Shahrake Madaen,26666.67,other,,
2114,52,2,TRUE,TRUE,TRUE,Pakdasht,42333.33,other,,
2115,187,1,FALSE,TRUE,FALSE,Ostad Moein,40000,dist9,,
2116,62,3,TRUE,TRUE,FALSE,Azadshahr,150000,dist22,,
2117,40,3,TRUE,TRUE,TRUE,Salsabil,119466.67,dist10,,
2118,27,3,TRUE,TRUE,TRUE,Tehransar,125000,dist21,,
2119,224,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,83666.67,dist5,,
2120,33,3,TRUE,TRUE,TRUE,Railway,195000,dist16,,
2121,17,2,TRUE,TRUE,TRUE,Central Janatabad,162333.33,dist5,,
2122,178,1,TRUE,TRUE,FALSE,Andisheh,21666.67,other,,
2123,234,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,120000,dist5,,
2124,221,2,TRUE,TRUE,TRUE,Central Janatabad,113166.67,dist5,,
2125,161,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,24000,dist10,,
2126,204,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,71666.67,dist5,,
2127,12,2,TRUE,TRUE,TRUE,Shahran,130666.67,dist5,,
2128,196,1,TRUE,TRUE,FALSE,,24333.33,#N/A,,
2129,178,1,TRUE,TRUE,FALSE,Beryanak,27666.67,dist10,,
2130,12,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,185000,dist5,,
2131,239,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,97333.33,dist5,,
2132,199,2,TRUE,TRUE,TRUE,Southern Janatabad,75000,dist5,,
2133,10,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,100800,dist22,,
2134,195,2,FALSE,TRUE,FALSE,Beryanak,31000,dist10,,
2135,156,1,FALSE,TRUE,TRUE,Hashemi,27666.67,dist10,,
2136,7,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,121666.67,dist5,,
2137,165,1,FALSE,TRUE,FALSE,Salsabil,25666.67,dist10,,
2138,226,2,TRUE,TRUE,TRUE,Shahrakeh Naft,153333.33,dist5,,
2139,52,3,TRUE,TRUE,TRUE,Shahrake Gharb,411666.67,dist2,,
2140,224,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,93333.33,dist5,,
2141,75,3,TRUE,TRUE,TRUE,Valiasr,333333.33,dist6,,
2142,7,3,TRUE,TRUE,TRUE,Yousef Abad,157500,dist6,,
2143,188,2,FALSE,FALSE,TRUE,Waterfall,42166.67,dist22,,
2144,95,3,TRUE,TRUE,TRUE,Sadeghieh,233333.33,dist2,,
2145,214,2,FALSE,FALSE,FALSE,Baghestan,20000,other,,
2146,229,2,FALSE,FALSE,FALSE,Pardis,30000,other,,
2147,196,2,FALSE,TRUE,FALSE,Qasr-od-Dasht,42000,dist10,,
2148,198,2,TRUE,TRUE,TRUE,Central Janatabad,74666.67,dist5,,
2149,199,2,FALSE,FALSE,FALSE,Ostad Moein,40000,dist9,,
2150,229,2,TRUE,TRUE,TRUE,Pardis,21666.67,other,,
2151,170,1,FALSE,TRUE,FALSE,Shahryar,19000,other,,
2152,226,2,FALSE,FALSE,FALSE,Pakdasht,11833.33,other,,
2153,169,1,FALSE,TRUE,FALSE,Ahang,26666.67,dist14,,
2154,20,3,TRUE,TRUE,TRUE,Sattarkhan,163333.33,dist2,,
2155,235,2,TRUE,TRUE,TRUE,Shahran,90000,dist5,,
2156,26,3,TRUE,TRUE,TRUE,Sattarkhan,113333.33,dist2,,
2157,187,1,FALSE,TRUE,FALSE,Jeyhoon,31666.67,dist10,,
2158,161,1,FALSE,TRUE,FALSE,Pirouzi,29000,dist13,,
2159,235,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,99000,dist5,,
2160,227,2,TRUE,TRUE,TRUE,Central Janatabad,111000,dist5,,
2161,180,2,TRUE,TRUE,FALSE,Shahran,61666.67,dist5,,
2162,207,1,FALSE,FALSE,FALSE,Baghestan,18666.67,other,,
2163,226,2,TRUE,TRUE,TRUE,Shahrake Qods,35400,dist2,,
2164,180,1,FALSE,TRUE,FALSE,Ostad Moein,30000,dist9,,
2165,33,2,TRUE,TRUE,TRUE,Ray,113333.33,dist20,,
2166,176,1,FALSE,TRUE,FALSE,Komeil,27333.33,dist12,,
2167,225,2,TRUE,TRUE,FALSE,Andisheh,25766.67,other,,
2168,239,2,TRUE,TRUE,TRUE,Hashemi,78333.33,dist10,,
2169,213,2,TRUE,TRUE,TRUE,Eskandari,98666.67,dist11,,
2170,204,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,83333.33,dist5,,
2171,121,4,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,160000,dist22,,
2172,140,2,FALSE,FALSE,FALSE,Shahryar,324000,other,,
2173,170,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,25666.67,dist10,,
2174,223,2,TRUE,TRUE,TRUE,Shahran,95000,dist5,,
2175,170,1,TRUE,TRUE,FALSE,Salsabil,35000,dist10,,
2176,167,1,FALSE,TRUE,FALSE,Pirouzi,32000,dist13,,
2177,196,1,TRUE,TRUE,TRUE,Aqdasieh,133333.33,dist1,,
2178,12,2,FALSE,TRUE,TRUE,Salehabad,25000,other,,
2179,118,3,TRUE,TRUE,TRUE,Niavaran,1033333.33,dist1,,
2180,179,2,TRUE,TRUE,FALSE,Absard,103333.33,other,,
2181,188,1,TRUE,TRUE,FALSE,Feiz Garden,64333.33,dist5,,
2182,71,3,TRUE,TRUE,TRUE,Pakdasht,42666.67,other,,
2183,17,2,TRUE,TRUE,FALSE,Golestan,68333.33,dist22,,
2184,204,2,TRUE,TRUE,TRUE,Southern Program Organization,90000,dist5,,
2185,195,1,FALSE,TRUE,TRUE,Baghestan,20666.67,other,,
2186,187,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,73333.33,dist5,,
2187,214,2,TRUE,TRUE,TRUE,Shahran,103666.67,dist5,,
2188,239,2,TRUE,TRUE,TRUE,Pasdaran,195000,dist1,,
2189,46,3,TRUE,TRUE,TRUE,Zafar,345600,dist3,,
2190,178,1,FALSE,FALSE,TRUE,Qarchak,12666.67,other,,
2191,218,2,TRUE,TRUE,FALSE,Sattarkhan,70000,dist2,,
2192,239,2,TRUE,FALSE,TRUE,Ray,68333.33,dist20,,
2193,232,2,TRUE,TRUE,TRUE,Ray,60000,dist20,,
2194,239,2,TRUE,TRUE,TRUE,Punak,140000,dist7,,
2195,153,4,TRUE,TRUE,TRUE,Niavaran,2400000,dist1,,
2196,210,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,77666.67,dist5,,
2197,221,1,FALSE,FALSE,FALSE,Pishva,12666.67,other,,
2198,170,1,TRUE,FALSE,TRUE,Ostad Moein,33333.33,dist9,,
2199,173,1,TRUE,TRUE,TRUE,Jeyhoon,38333.33,dist10,,
2200,218,2,TRUE,TRUE,FALSE,Sattarkhan,67000,dist2,,
2201,203,2,FALSE,TRUE,FALSE,Karoon,35666.67,dist10,,
2202,177,1,TRUE,TRUE,FALSE,Andisheh,3666.67,other,,
2203,7,2,TRUE,TRUE,TRUE,Andisheh,40000,other,,
2204,211,2,FALSE,TRUE,TRUE,Beryanak,43000,dist10,,
2205,199,2,FALSE,TRUE,TRUE,Salsabil,40666.67,dist10,,
2206,221,2,TRUE,TRUE,TRUE,West Pars,72000,dist4,,
2207,201,2,FALSE,TRUE,FALSE,Jeyhoon,39566.67,dist10,,
2208,190,2,FALSE,TRUE,FALSE,Jeyhoon,40333.33,dist10,,
2209,203,2,FALSE,TRUE,FALSE,Salsabil,40500,dist10,,
2210,231,2,TRUE,TRUE,FALSE,Andisheh,35600,other,,
2211,214,2,TRUE,TRUE,TRUE,Beryanak,48333.33,dist10,,
2212,226,2,FALSE,TRUE,TRUE,Si Metri Ji,48000,dist12,,
2213,238,2,TRUE,TRUE,TRUE,Central Janatabad,143333.33,dist5,,
2214,203,2,TRUE,TRUE,FALSE,Jeyhoon,48000,dist10,,
2215,192,1,FALSE,TRUE,TRUE,Shahrake Qods,30666.67,dist2,,
2216,203,1,TRUE,FALSE,TRUE,Beryanak,47166.67,dist10,,
2217,199,2,FALSE,FALSE,TRUE,Beryanak,43666.67,dist10,,
2218,211,2,FALSE,TRUE,TRUE,Beryanak,43333.33,dist10,,
2219,195,2,TRUE,TRUE,TRUE,Salsabil,45000,dist10,,
2220,156,1,FALSE,TRUE,TRUE,Ostad Moein,33300,dist9,,
2221,7,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,118333.33,dist5,,
2222,218,2,FALSE,FALSE,TRUE,Parand,13900,other,,
2223,182,1,FALSE,TRUE,FALSE,Baghestan,15000,other,,
2224,221,2,FALSE,TRUE,TRUE,Shahr-e-Ziba,81666.67,dist5,,
2225,230,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,95000,dist22,,
2226,160,1,FALSE,TRUE,FALSE,Andisheh,12333.33,other,,
2227,30,2,TRUE,TRUE,TRUE,Jordan,204800,dist3,,
2228,229,2,TRUE,TRUE,TRUE,Shahrake Shahid Bagheri,81666.67,dist22,,
2229,176,1,FALSE,TRUE,FALSE,Beryanak,27666.67,dist10,,
2230,227,2,TRUE,TRUE,TRUE,Pardis,16666.67,other,,
2231,227,2,TRUE,TRUE,TRUE,Pardis,20000,other,,
2232,214,2,TRUE,TRUE,TRUE,Punak,76666.67,dist7,,
2233,12,3,TRUE,TRUE,TRUE,Jordan,205333.33,dist3,,
2234,73,3,TRUE,TRUE,TRUE,Heravi,310000,dist4,,
2235,49,3,TRUE,TRUE,TRUE,Yousef Abad,386666.67,dist6,,
2236,207,1,TRUE,TRUE,FALSE,Enghelab,51333.33,dist11,,
2237,118,3,TRUE,TRUE,TRUE,Niavaran,950000,dist1,,
2238,17,2,TRUE,TRUE,TRUE,Heravi,2.00E+05,dist4,,
2239,16,2,TRUE,TRUE,TRUE,Pakdasht,36333.33,other,,
2240,161,1,TRUE,TRUE,FALSE,Pirouzi,46000,dist13,,
2241,27,3,TRUE,TRUE,TRUE,Yousef Abad,281666.67,dist6,,
2242,232,2,TRUE,TRUE,TRUE,Golestan,43833.33,dist22,,
2243,218,2,FALSE,TRUE,TRUE,Gisha,59800,dist2,,
2244,195,2,TRUE,FALSE,TRUE,,48000,#N/A,,
2245,175,1,FALSE,TRUE,FALSE,Ostad Moein,35000,dist9,,
2246,16,3,TRUE,TRUE,TRUE,Yousef Abad,163333.33,dist6,,
2247,199,1,TRUE,TRUE,TRUE,Southern Janatabad,83333.33,dist5,,
2248,178,1,FALSE,TRUE,FALSE,Baghestan,13666.67,other,,
2249,27,2,TRUE,TRUE,TRUE,Islamshahr Elahieh,58333.33,other,,
2250,165,1,FALSE,FALSE,FALSE,Salsabil,27166.67,dist10,,
2251,38,3,TRUE,TRUE,TRUE,Yousef Abad,273333.33,dist6,,
2252,161,1,FALSE,TRUE,FALSE,Jeyhoon,26666.67,dist10,,
2253,192,2,FALSE,TRUE,FALSE,Si Metri Ji,21666.67,dist12,,
2254,214,2,TRUE,TRUE,TRUE,Pirouzi,58333.33,dist13,,
2255,22,3,TRUE,TRUE,TRUE,Yousef Abad,266666.67,dist6,,
2256,67,3,TRUE,TRUE,TRUE,Pakdasht,33333.33,other,,
2257,12,2,FALSE,TRUE,FALSE,Pakdasht,21333.33,other,,
2258,18,2,TRUE,TRUE,TRUE,Shahran,154666.67,dist5,,
2259,17,2,TRUE,TRUE,TRUE,Shahran,150000,dist5,,
2260,217,2,FALSE,TRUE,TRUE,Pakdasht,15333.33,other,,
2261,22,3,TRUE,TRUE,TRUE,Yousef Abad,233333.33,dist6,,
2262,2,2,FALSE,TRUE,TRUE,Pakdasht,22000,other,,
2263,32,3,TRUE,TRUE,TRUE,Yousef Abad,2.00E+05,dist6,,
2264,192,1,TRUE,TRUE,TRUE,Islamshahr,40000,other,,
2265,214,2,FALSE,TRUE,TRUE,Parand,12833.33,other,,
2266,30,3,TRUE,TRUE,FALSE,Niavaran,283333.33,dist1,,
2267,52,2,TRUE,TRUE,TRUE,Zaferanieh,5.00E+05,dist1,,
2268,37,3,TRUE,TRUE,TRUE,Yousef Abad,333333.33,dist6,,
2269,192,1,TRUE,TRUE,TRUE,Zafar,40000,dist3,,
2270,165,1,FALSE,FALSE,FALSE,Elahieh,27166.67,dist1,,
2271,15,2,TRUE,TRUE,TRUE,Niavaran,3.00E+05,dist1,,
2272,181,1,FALSE,TRUE,TRUE,Andisheh,22166.67,other,,
2273,2,2,TRUE,TRUE,TRUE,Aqdasieh,233333.33,dist1,,
2274,201,2,TRUE,TRUE,FALSE,Punak,88333.33,dist7,,
2275,95,3,TRUE,TRUE,TRUE,Niavaran,966666.67,dist1,,
2276,71,3,TRUE,TRUE,TRUE,Niavaran,736666.67,dist1,,
2277,2,2,TRUE,TRUE,TRUE,Gheitarieh,276666.67,dist1,,
2278,232,1,TRUE,TRUE,TRUE,Kamranieh,333333.33,dist1,,
2279,95,3,TRUE,TRUE,TRUE,Niavaran,466666.67,dist1,,
2280,180,1,TRUE,FALSE,TRUE,Ray - Montazeri,41666.67,dist20,,
2281,207,2,TRUE,TRUE,FALSE,Punak,89333.33,dist7,,
2282,212,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,73333.33,dist5,,
2283,122,2,FALSE,FALSE,FALSE,Islamshahr,260000,other,,
2284,229,2,TRUE,TRUE,TRUE,Darabad,195000,dist1,,
2285,22,2,TRUE,TRUE,TRUE,Velenjak,3.00E+05,dist1,,
2286,72,3,TRUE,TRUE,TRUE,Elahieh,427500,dist1,,
2287,201,2,TRUE,TRUE,FALSE,Punak,82000,dist7,,
2288,217,2,TRUE,TRUE,TRUE,Aqdasieh,173333.33,dist1,,
2289,161,1,TRUE,TRUE,FALSE,Narmak,41666.67,dist8,,
2290,7,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,93333.33,dist5,,
2291,178,1,TRUE,TRUE,TRUE,Ozgol,1.00E+05,dist1,,
2292,238,2,TRUE,TRUE,FALSE,Amirabad,113333.33,dist6,,
2293,199,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,71666.67,dist5,,
2294,188,1,TRUE,TRUE,FALSE,Valiasr,25000,dist6,,
2295,219,2,TRUE,TRUE,TRUE,Parand,13666.67,other,,
2296,192,2,FALSE,TRUE,FALSE,Jeyhoon,21666.67,dist10,,
2297,204,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,76666.67,dist5,,
2298,227,2,TRUE,TRUE,FALSE,Firoozkooh Kuhsar,25000,other,,
2299,221,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,90000,dist5,,
2300,204,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,76666.67,dist5,,
2301,169,1,TRUE,TRUE,FALSE,Narmak,44333.33,dist8,,
2302,185,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,63333.33,dist5,,
2303,217,2,TRUE,TRUE,TRUE,Northern Janatabad,89333.33,dist5,,
2304,190,1,FALSE,FALSE,FALSE,Parand,10500,other,,
2305,195,1,TRUE,FALSE,TRUE,Ostad Moein,48000,dist9,,
2306,199,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,73333.33,dist5,,
2307,192,1,TRUE,TRUE,TRUE,Salsabil,51000,dist10,,
2308,152,1,FALSE,TRUE,FALSE,Salsabil,22000,dist10,,
2309,184,1,FALSE,TRUE,FALSE,Azarbaijan,36666.67,dist11,,
2310,207,2,TRUE,TRUE,TRUE,Southern Program Organization,75000,dist5,,
2311,24,3,TRUE,TRUE,TRUE,Ghoba,223333.33,dist3,,
2312,184,1,FALSE,TRUE,FALSE,Salsabil,30033.33,dist10,,
2313,221,2,TRUE,TRUE,TRUE,Shahryar,28333.33,other,,
2314,210,2,TRUE,TRUE,TRUE,Salsabil,58333.33,dist10,,
2315,109,4,TRUE,TRUE,FALSE,Shahryar,250000,other,,
2316,194,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,27933.33,dist10,,
2317,177,1,FALSE,TRUE,FALSE,Hashemi,35933.33,dist10,,
2318,185,2,TRUE,TRUE,TRUE,Salsabil,44985,dist10,,
2319,165,1,FALSE,TRUE,FALSE,Hashemi,28000,dist10,,
2320,198,2,TRUE,TRUE,FALSE,Salsabil,36666.67,dist10,,
2321,121,4,TRUE,TRUE,FALSE,Andisheh,143333.33,other,,
2322,146,1,FALSE,TRUE,FALSE,Hashemi,20333.33,dist10,,
2323,181,1,FALSE,TRUE,FALSE,Hashemi,32000,dist10,,
2324,178,1,FALSE,TRUE,FALSE,Salsabil,21333.33,dist10,,
2325,146,1,FALSE,TRUE,TRUE,Eskandari,31333.33,dist11,,
2326,161,1,TRUE,TRUE,TRUE,Azarbaijan,38333.33,dist11,,
2327,212,1,FALSE,TRUE,TRUE,Komeil,48666.67,dist12,,
2328,178,1,TRUE,TRUE,FALSE,Andisheh,25166.67,other,,
2329,171,1,FALSE,TRUE,FALSE,Jeyhoon,24833.33,dist10,,
2330,199,2,TRUE,TRUE,FALSE,Qasr-od-Dasht,42666.67,dist10,,
2331,180,1,TRUE,TRUE,TRUE,Salsabil,38333.33,dist10,,
2332,142,3,TRUE,TRUE,FALSE,Golestan,8.00E+05,dist22,,
2333,2,2,TRUE,TRUE,FALSE,Pardis,90000,other,,
2334,185,2,TRUE,TRUE,TRUE,Azarbaijan,33333.33,dist11,,
2335,95,2,FALSE,FALSE,FALSE,Kahrizak,88333.33,dist20,,
2336,158,1,TRUE,TRUE,TRUE,Karoon,38000,dist10,,
2337,42,3,TRUE,TRUE,TRUE,Farmanieh,310000,dist1,,
2338,167,1,FALSE,TRUE,FALSE,,21333.33,#N/A,,
2339,190,1,TRUE,TRUE,FALSE,Central Janatabad,66666.67,dist5,,
2340,203,2,FALSE,TRUE,TRUE,Jeyhoon,40000,dist10,,
2341,188,1,TRUE,TRUE,FALSE,Salsabil,29000,dist10,,
2342,182,2,TRUE,TRUE,FALSE,Jeyhoon,36666.67,dist10,,
2343,239,2,TRUE,TRUE,TRUE,Niavaran,296666.67,dist1,,
2344,30,3,TRUE,TRUE,TRUE,Pirouzi,145000,dist13,,
2345,195,2,FALSE,FALSE,TRUE,Parand,11666.67,other,,
2346,192,1,FALSE,TRUE,FALSE,Salsabil,37666.67,dist10,,
2347,181,1,TRUE,TRUE,FALSE,Salsabil,36666.67,dist10,,
2348,181,1,FALSE,TRUE,FALSE,Jeyhoon,38336.67,dist10,,
2349,171,1,FALSE,TRUE,TRUE,Karoon,32166.67,dist10,,
2350,192,1,TRUE,TRUE,TRUE,Ekhtiarieh,1.00E+05,dist3,,
2351,224,2,FALSE,TRUE,TRUE,Valiasr,56666.67,dist6,,
2352,104,3,TRUE,TRUE,TRUE,Marzdaran,526666.67,dist2,,
2353,199,2,TRUE,TRUE,FALSE,Karoon,47666.67,dist10,,
2354,17,2,FALSE,TRUE,FALSE,Ostad Moein,43333.33,dist9,,
2355,207,2,TRUE,TRUE,FALSE,Central Janatabad,70000,dist5,,
2356,180,1,FALSE,TRUE,FALSE,Salsabil,29000,dist10,,
2357,2,2,TRUE,TRUE,TRUE,Niavaran,250000,dist1,,
2358,17,2,TRUE,TRUE,TRUE,Zaferanieh,340000,dist1,,
2359,62,3,TRUE,TRUE,TRUE,Niavaran,583333.33,dist1,,
2360,9,2,TRUE,TRUE,TRUE,Hekmat,216666.67,dist1,,
2361,223,2,TRUE,FALSE,TRUE,Parand,16666.67,other,,
2362,37,2,TRUE,TRUE,TRUE,Zaferanieh,6.00E+05,dist1,,
2363,93,3,TRUE,TRUE,TRUE,Ekhtiarieh,6.00E+05,dist3,,
2364,226,2,TRUE,TRUE,TRUE,Andisheh,36666.67,other,,
2365,235,2,TRUE,TRUE,TRUE,Shams Abad,108333.33,dist4,,
2366,17,2,TRUE,TRUE,TRUE,Zaferanieh,6.00E+05,dist1,,
2367,39,3,TRUE,TRUE,TRUE,ShahrAra,240000,dist2,,
2368,199,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,72333.33,dist5,,
2369,76,3,TRUE,TRUE,TRUE,Farmanieh,733333.33,dist1,,
2370,239,2,TRUE,TRUE,TRUE,Gheitarieh,326666.67,dist1,,
2371,112,3,TRUE,TRUE,TRUE,Farmanieh,1283333.33,dist1,,
2372,132,4,TRUE,TRUE,TRUE,Niavaran,1166666.67,dist1,,
2373,95,3,TRUE,TRUE,TRUE,Niavaran,1133333.33,dist1,,
2374,192,1,TRUE,TRUE,TRUE,Northern Chitgar,40000,dist21,,
2375,230,2,FALSE,TRUE,TRUE,Shams Abad,111666.67,dist4,,
2376,124,3,TRUE,TRUE,TRUE,Niavaran,1133333.33,dist1,,
2377,185,1,FALSE,TRUE,FALSE,Pirouzi,53333.33,dist13,,
2378,234,2,TRUE,TRUE,TRUE,Ostad Moein,81166.67,dist9,,
2379,221,2,TRUE,TRUE,FALSE,Punak,93333.33,dist7,,
2380,213,2,FALSE,FALSE,FALSE,Parand,14666.67,other,,
2381,232,2,TRUE,TRUE,FALSE,Pirouzi,56666.67,dist13,,
2382,169,1,FALSE,TRUE,TRUE,Si Metri Ji,25000,dist12,,
2383,218,2,FALSE,TRUE,TRUE,Parand,14333.33,other,,
2384,211,2,TRUE,FALSE,TRUE,Parand,12833.33,other,,
2385,2,2,FALSE,FALSE,FALSE,Kahrizak,40000,dist20,,
2386,12,2,TRUE,FALSE,FALSE,Amirabad,133333.33,dist6,,
2387,195,1,FALSE,TRUE,FALSE,Islamshahr,19333.33,other,,
2388,22,1,FALSE,FALSE,FALSE,Afsarieh,105000,dist15,,
2389,22,2,TRUE,TRUE,TRUE,Ekhtiarieh,3.00E+05,dist3,,
2390,198,2,TRUE,TRUE,TRUE,Ostad Moein,59666.67,dist9,,
2391,49,3,TRUE,TRUE,TRUE,Saadat Abad,303800,dist2,,
2392,42,3,TRUE,TRUE,TRUE,Kamranieh,270000,dist1,,
2393,71,3,TRUE,TRUE,TRUE,Heravi,266333.33,dist4,,
2394,11,2,TRUE,TRUE,TRUE,Heravi,236666.67,dist4,,
2395,144,3,TRUE,TRUE,TRUE,Aqdasieh,2480000,dist1,,
2396,135,3,TRUE,TRUE,TRUE,Farmanieh,1128000,dist1,,
2397,201,1,FALSE,FALSE,FALSE,Shahedshahr,9900,other,,
2398,214,2,FALSE,TRUE,FALSE,Golestan,20000,dist22,,
2399,196,2,TRUE,TRUE,TRUE,Ostad Moein,55666.67,dist9,,
2400,217,2,TRUE,TRUE,TRUE,Gholhak,206666.67,dist3,,
